"CUST_ID","BALANCE","BALANCE_FREQUENCY","PURCHASES","ONEOFF_PURCHASES","INSTALLMENTS_PURCHASES","CASH_ADVANCE","PURCHASES_FREQUENCY","ONEOFF_PURCHASES_FREQUENCY","PURCHASES_INSTALLMENTS_FREQUENCY","CASH_ADVANCE_FREQUENCY","CASH_ADVANCE_TRX","PURCHASES_TRX","CREDIT_LIMIT","PAYMENTS","MINIMUM_PAYMENTS","PRC_FULL_PAYMENT","TENURE","Card_use_type","Months_used_for_Purchase","Monthly_Avg_Purchase","Months_used_for_cash_adv","Monthly_Avg_Cash_Adv_Amt","N.o_of_purchase_trans","N.o_of_cash_adv_trans","Limit_Usage","Payment_Ratio","kmeans_model.cluster"
"C12458",2801.239086,0.909091,0,0,0,7216.489768,0,0,0,0.583333,9,0,10000,696.538922,1095.734566,0,12,"Cash Advance",0,0,7,1030.92710971429,0,802,0.2801239086,0.63568216574816,"2"
"C12459",126.289657,0.909091,366.68,0,366.68,175.284005,0.333333,0,0.333333,0.166667,2,4,3000,679.431948,126.692506,0.181818,12,"Installment",4,91.67,2,87.6420025,92,88,0.0420965523333333,5.36284243994668,"3"
"C12461",1084.131331,1,803.22,0,803.22,901.628291,1,0,0.916667,0.166667,3,21,1000,866.009167,1038.182688,0,12,"Installment",12,66.935,2,450.8141455,38,301,1.084131331,0.834158743937753,"2"
"C12463",109.594389,1,177,177,0,0,0.083333,0.083333,0,0,0,1,1950,170.47103,221.171027,0,12,"One-Off",1,177,0,0,177,0,0.0562022507692308,0.770765648251025,"3"
"C12466",2866.054641,1,0,0,0,236.955668,0,0,0,0.25,4,0,3000,714.738754,799.591816,0,12,"Cash Advance",0,0,3,78.9852226666667,0,59,0.955351547,0.893879526650883,"2"
"C12468",495.069704,1,2610.3,902.6,1707.7,0,1,0.416667,1,0,0,34,8500,2217.869091,219.629629,0.25,12,"Both Purchases",12,217.525,0,0,77,0,0.0582434945882353,10.0982235461501,"3"
"C12469",1299.93337,1,0,0,0,916.37094,0,0,0,0.083333,2,0,2400,303.052882,453.831541,0,12,"Cash Advance",0,0,1,916.37094,0,458,0.541638904166667,0.667765138871209,"2"
"C12470",3020.900667,1,0,0,0,3417.227455,0,0,0,0.666667,9,0,4000,1171.807751,848.973008,0,12,"Cash Advance",0,0,8,427.153431875,0,380,0.75522516675,1.38026502604662,"2"
"C12472",4587.892398,1,140.6,140.6,0,953.934018,0.083333,0.083333,0,0.25,3,2,5500,1151.202909,1489.130441,0,12,"One-Off",1,140.6,3,317.978006,70,318,0.834162254181818,0.773070563400027,"2"
"C12475",34.387537,1,153.18,61.9,91.28,0,0.416667,0.083333,0.416667,0,0,11,2500,99.085409,145.637604,0,12,"Both Purchases",5,30.636,0,0,14,0,0.0137550148,0.680355940214452,"3"
"C12477",1553.505165,1,522,0,522,0,1,0,1,0,0,14,1000,472.580919,15584.09742,0,12,"Installment",12,43.5,0,0,37,0,1.553505165,0.0303245613950994,"2"
"C12478",10.106017,0.727273,1160.66,34.9,1125.76,0,1,0.083333,0.916667,0,0,37,1500,1152.518504,32.376453,0.111111,12,"Both Purchases",12,96.7216666666667,0,0,31,0,0.00673734466666667,35.5974295269466,"3"
"C12479",397.003171,1,3042.08,1419.07,1623.01,0,1,1,1,0,0,98,8500,2764.893686,246.737259,0.333333,12,"Both Purchases",12,253.506666666667,0,0,31,0,0.0467062554117647,11.2058215172116,"3"
"C12480",611.561026,1,765,765,0,0,0.125,0.125,0,0,0,1,2000,204.464151,146.352314,0,8,"One-Off",1,765,0,0,765,0,0.305780513,1.39706811195346,"3"
"C12481",4840.545574,1,1595.93,1595.93,0,4359.32575,0.454545,0.454545,0,0.545455,17,25,6000,905.844846,2376.919568,0.090909,11,"One-Off",5,319.186,6,726.554291666667,64,256,0.806757595666667,0.381100335995888,"2"
"C12482",0,0,313.89,0,313.89,0,0.916667,0,0.916667,0,0,19,6000,0,26.25986440337,0,12,"Installment",11,28.5354545454545,0,0,17,0,0,0,"1"
"C12483",1176.992085,1,890,400,490,0,0.583333,0.083333,0.416667,0,0,7,3000,640.607666,289.747401,0,12,"Both Purchases",7,127.142857142857,0,0,127,0,0.392330695,2.21091772968138,"3"
"C12484",47.107274,0.818182,2226.06,0,2226.06,0,1,0,1,0,0,14,8500,2507.587709,97.944748,0.3,12,"Installment",12,185.505,0,0,159,0,0.00554203223529412,25.6020640228713,"3"
"C12485",289.529643,0.272727,110,110,0,1134.891542,0.083333,0.083333,0,0.166667,7,1,1200,697.009124,1117.265123,0,12,"One-Off",1,110,2,567.445771,110,162,0.2412747025,0.623852933069674,"1"
"C12486",2689.040221,1,0,0,0,2928.671045,0,0,0,0.083333,2,0,9000,854.431761,681.959088,0,12,"Cash Advance",0,0,1,2928.671045,0,1464,0.298782246777778,1.25290765389727,"2"
"C12487",14.871714,0.545455,62.7,62.7,0,0,0.083333,0.083333,0,0,0,1,3000,125.780361,164.519883,0,12,"One-Off",1,62.7,0,0,63,0,0.004957238,0.764529847131,"1"
"C12490",17.026818,1,453.24,0,453.24,0,1,0,1,0,0,12,2000,435.997908,62.817278,0.25,12,"Installment",12,37.77,0,0,38,0,0.008513409,6.9407322615921,"3"
"C12491",229.540732,1,694.91,37.5,657.41,0,0.916667,0.166667,0.833333,0,0,15,7500,1016.090423,189.29217,0.083333,12,"Both Purchases",11,63.1736363636364,0,0,46,0,0.0306054309333333,5.36784180243694,"3"
"C12492",186.706199,1,868,0,868,0,0.5,0,0.416667,0,0,6,4000,618.964215,268.075781,0,12,"Installment",6,144.666666666667,0,0,145,0,0.04667654975,2.30891508621586,"3"
"C12493",1264.152747,1,2358.28,2171.8,186.48,144.017573,1,0.5,0.833333,0.166667,2,28,2500,1175.753031,330.579046,0.166667,12,"All Three",12,196.523333333333,2,72.0087865,84,72,0.5056610988,3.55664717781296,"3"
"C12494",160.15008,1,1639.97,971.97,668,0,1,1,0.416667,0,0,20,7000,1579.491353,178.416176,0.916667,12,"Both Purchases",12,136.664166666667,0,0,82,0,0.0228785828571429,8.85284837065446,"3"
"C12497",3034.686119,1,0,0,0,370.098258,0,0,0,0.083333,2,0,3000,91.692752,26143.17049,0,12,"Cash Advance",0,0,1,370.098258,0,185,1.01156203966667,0.0035073309886065,"2"
"C12498",2537.257188,1,0,0,0,557.526465,0,0,0,0.166667,2,0,2750,933.01991,602.387923,0,12,"Cash Advance",0,0,2,278.7632325,0,279,0.922638977454545,1.54886888394673,"2"
"C12499",2376.483239,1,858.5,858.5,0,356.570057,0.333333,0.333333,0,0.166667,3,13,7000,748.290167,597.63665,0,12,"One-Off",4,214.625,2,178.2850285,66,119,0.339497605571429,1.25208212548544,"2"
"C12500",3625.207579,1,0,0,0,1274.199991,0,0,0,0.090909,1,0,6000,1009.287105,1431.909784,0,11,"Cash Advance",0,0,1,1274.199991,0,1274,0.604201263166667,0.704853836657631,"2"
"C12501",3904.008546,1,600,0,600,1433.189324,0.5,0,0.416667,0.5,6,6,4700,1154.910275,1475.694904,0,12,"Installment",6,100,6,238.864887333333,100,239,0.830640116170213,0.782621307337658,"2"
"C12502",59.263479,0.181818,300.68,0,300.68,0,0.090909,0,0.090909,0,0,1,5000,3142.651675,80.613743,0,11,"Installment",1,300.68,0,0,301,0,0.0118526958,38.9840684484778,"1"
"C12504",1128.717636,1,55.69,55.69,0,56.453676,0.083333,0.083333,0,0.083333,1,3,1200,266.286419,544.723121,0,12,"One-Off",1,55.69,1,56.453676,19,56,0.94059803,0.488847285408324,"2"
"C12508",1368.99507,1,521.31,140,381.31,0,1,0.083333,1,0,0,20,3000,616.095965,467.239217,0,12,"Both Purchases",12,43.4425,0,0,26,0,0.45633169,1.31858787230182,"3"
"C12509",60.52124,0.8,469,0,469,0,0.6,0,0.5,0,0,6,1000,541.359082,115.03052,0.833333,10,"Installment",6,78.1666666666667,0,0,78,0,0.06052124,4.70622128805468,"3"
"C12510",1961.322415,1,476.16,0,476.16,0,1,0,1,0,0,48,2000,791.091826,768.758551,0,12,"Installment",12,39.68,0,0,10,0,0.9806612075,1.02905109149153,"2"
"C12511",4153.477506,1,561.25,375.25,186,1222.725542,0.333333,0.083333,0.166667,0.583333,15,4,8000,1854.156679,1172.150883,0,12,"All Three",4,140.3125,7,174.675077428571,140,82,0.51918468825,1.5818413020809,"2"
"C12512",22.523964,0.428571,346.3,0,346.3,0,1,0,1,0,0,7,1800,340.376582,74.812454,1,7,"Installment",7,49.4714285714286,0,0,49,0,0.0125133133333333,4.54973154603377,"3"
"C12514",46.054436,1,812.97,598.09,214.88,0,1,0.916667,1,0,0,24,6000,1314.537349,191.480116,1,12,"Both Purchases",12,67.7475,0,0,34,0,0.00767573933333333,6.86513762609168,"3"
"C12516",3008.66367,1,1137.62,659.62,478,3116.44095,0.75,0.416667,0.5,0.416667,12,16,6200,536.091856,981.877595,0,12,"All Three",9,126.402222222222,5,623.28819,71,260,0.485268333870968,0.54598644345276,"2"
"C12517",215.213174,1,2326.52,136.8,2189.72,0,1,0.166667,1,0,0,75,3500,2374.80576,177.683227,0.833333,12,"Both Purchases",12,193.876666666667,0,0,31,0,0.0614894782857143,13.3653907580145,"3"
"C12518",96.155647,1,1070.73,432.8,637.93,0,1,1,0.75,0,0,27,10000,1229.025203,192.197394,1,12,"Both Purchases",12,89.2275,0,0,40,0,0.0096155647,6.3945986853495,"3"
"C12519",1101.656754,1,1398.21,1243.5,154.71,0,0.75,0.416667,0.416667,0,0,16,7000,257.24454,346.844936,0,12,"Both Purchases",9,155.356666666667,0,0,87,0,0.157379536285714,0.741670162369042,"3"
"C12521",765.880394,0.909091,0,0,0,1966.812413,0,0,0,0.083333,1,0,8500,2953.858729,335.991369,0.181818,12,"Cash Advance",0,0,1,1966.812413,0,1967,0.0901035757647059,8.79147204820014,"2"
"C12523",2008.461205,1,0,0,0,2436.107429,0,0,0,0.083333,4,0,2900,3092.937061,681.529737,0.083333,12,"Cash Advance",0,0,1,2436.107429,0,609,0.692572829310345,4.53822759754355,"2"
"C12524",2856.16815,1,29.5,29.5,0,103.141056,0.1,0.1,0,0.3,4,1,3000,508.056466,1267.37587,0,10,"One-Off",1,29.5,3,34.380352,30,26,0.95205605,0.400872762395263,"2"
"C12525",198.12512,1,0,0,0,973.656086,0,0,0,0.166667,5,0,1200,253.475631,73.411615,0.083333,12,"Cash Advance",0,0,2,486.828043,0,195,0.165104266666667,3.45280009164762,"2"
"C12526",27.851354,0.636364,262.71,0,262.71,0,0.583333,0,0.5,0,0,7,4000,404.572322,170.087703,0.8,12,"Installment",7,37.53,0,0,38,0,0.0069628385,2.37861006330364,"3"
"C12529",107.944741,0.875,118.16,118.16,0,472.818286,0.125,0.125,0,0.125,1,2,2500,192.781455,56.999671,0.25,8,"One-Off",1,118.16,1,472.818286,59,473,0.0431778964,3.38215031100794,"3"
"C12530",117.777688,0.727273,853.3,853.3,0,0,0.25,0.25,0,0,0,3,2000,851.921672,73.600798,0,12,"One-Off",3,284.433333333333,0,0,284,0,0.058888844,11.5748972178264,"1"
"C12531",862.481024,1,2267.38,1674.75,592.63,282.991201,1,1,0.666667,0.166667,2,41,4500,3644.186477,341.5862,0.333333,12,"All Three",12,188.948333333333,2,141.4956005,55,141,0.191662449777778,10.6684241839981,"3"
"C12532",7.153512,0.3,104.95,0,104.95,0,0.4,0,0.3,0,0,4,1500,271.567821,71.59927,0,10,"Installment",4,26.2375,0,0,26,0,0.004769008,3.79288533249012,"1"
"C12534",490.368785,1,932.03,231.87,700.16,987.069944,0.416667,0.083333,0.25,0.083333,1,5,5500,3170.370677,269.655125,0.083333,12,"All Three",5,186.406,1,987.069944,186,987,0.0891579609090909,11.7571311763498,"3"
"C12535",1848.248809,1,307.12,307.12,0,0,0.083333,0.083333,0,0,0,2,8500,3421.846931,470.192366,0,12,"One-Off",1,307.12,0,0,154,0,0.217441036352941,7.27754676263715,"2"
"C12536",1417.979193,1,0,0,0,97.106059,0,0,0,0.285714,4,0,1500,201.425194,233.54565,0,7,"Cash Advance",0,0,2,48.5530295,0,24,0.945319462,0.862466048928764,"2"
"C12538",339.294514,1,2601.6,0,2601.6,0,1,0,1,0,0,12,1800,2582.18354,2374.370421,0.909091,12,"Installment",12,216.8,0,0,217,0,0.188496952222222,1.08752346186678,"3"
"C12540",1203.464556,1,440,0,440,1472.061257,0.333333,0,0.25,0.083333,3,4,3000,584.787421,267.430198,0,12,"Installment",4,110,1,1472.061257,110,491,0.401154852,2.18669179985426,"2"
"C12545",1054.905969,1,885.44,0,885.44,0,0.833333,0,0.833333,0,0,111,1000,1057.25415,1613.401207,0,12,"Installment",10,88.544,0,0,8,0,1.054905969,0.655295251678834,"2"
"C12546",3664.282588,1,493.34,260,233.34,0,0.416667,0.083333,0.416667,0,0,6,9500,1050.91005,821.066878,0,12,"Both Purchases",5,98.668,0,0,82,0,0.385713956631579,1.2799323394458,"2"
"C12548",4570.04875,1,888.98,888.98,0,1825.929322,0.416667,0.416667,0,0.166667,2,7,6000,1179.34586,1200.960907,0,12,"One-Off",5,177.796,2,912.964661,127,913,0.761674791666667,0.982001872938567,"2"
"C12550",96.699394,0.545455,1475.23,1475.23,0,0,1,1,0,0,0,14,4000,1595.023315,34.819015,0,12,"One-Off",12,122.935833333333,0,0,105,0,0.0241748485,45.80897291322,"3"
"C12552",1031.936983,0.727273,2308,608,1700,0,0.416667,0.083333,0.333333,0,0,9,3000,245.914697,564.472958,0,12,"Both Purchases",5,461.6,0,0,256,0,0.343978994333333,0.435653636750478,"3"
"C12553",3.847042,0.5,182.08,0,182.08,0,1,0,0.875,0,0,8,1500,191.067061,54.734326,0.5,8,"Installment",8,22.76,0,0,23,0,0.00256469466666667,3.49080869288497,"3"
"C12555",1589.449271,1,255.75,187,68.75,0,0.333333,0.166667,0.166667,0,0,5,3500,599.044421,586.693702,0,12,"Both Purchases",4,63.9375,0,0,51,0,0.454128363142857,1.02105139182149,"2"
"C12556",2305.313527,1,255.7,229.02,26.68,14.222216,0.545455,0.454545,0.181818,0.090909,1,8,6500,620.437714,505.940539,0,11,"All Three",6,42.6166666666667,1,14.222216,32,14,0.354663619538461,1.22630559556723,"2"
"C12558",102.751154,1,1063.69,0,1063.69,0,1,0,1,0,0,29,7000,1928.089519,164.687639,0.454545,12,"Installment",12,88.6408333333333,0,0,37,0,0.0146787362857143,11.7075545603031,"3"
"C12560",2008.004976,1,75.5,75.5,0,0,0.166667,0.166667,0,0,0,2,5000,485.389275,603.340807,0,12,"One-Off",2,37.75,0,0,38,0,0.4016009952,0.804502644887403,"2"
"C12563",3207.605367,0.909091,0,0,0,3766.7883,0,0,0,0.090909,5,0,9000,750.543668,1131.588644,0,11,"Cash Advance",0,0,1,3766.7883,0,753,0.356400596333333,0.663265464866224,"2"
"C12565",1343.165153,1,291.62,0,291.62,1461.717523,1,0,0.857143,0.142857,4,7,1500,276.342352,849.32088,0,7,"Installment",7,41.66,1,1461.717523,42,365,0.895443435333333,0.325368607445516,"2"
"C12566",705.645246,1,1325.21,1017.21,308,0,0.75,0.583333,0.416667,0,0,14,3000,860.265446,227.004657,0,12,"Both Purchases",9,147.245555555556,0,0,95,0,0.235215082,3.78963787513839,"3"
"C12567",112.01046,1,229,229,0,0,0.181818,0.181818,0,0,0,4,150,119.62682,252.515849,0,11,"One-Off",2,114.5,0,0,57,0,0.7467364,0.473739848305522,"2"
"C12568",1978.041097,1,0,0,0,1922.461395,0,0,0,0.166667,4,0,5500,1481.136548,477.284193,0,12,"Cash Advance",0,0,2,961.2306975,0,481,0.359643835818182,3.10325916869407,"2"
"C12569",468.769607,1,585.68,445.98,139.7,856.77615,0.666667,0.416667,0.416667,0.75,19,12,4500,1368.204953,201.964603,0,12,"All Three",8,73.21,9,95.19735,49,45,0.104171023777778,6.77447895659221,"2"
"C12570",15.531077,0.090909,0,0,0,1630.319983,0,0,0,0.083333,4,0,2000,1898.347582,32.585321,0,12,"Cash Advance",0,0,1,1630.319983,0,408,0.0077655385,58.2577529925208,"1"
"C12571",1003.058842,1,1627,1627,0,0,0.333333,0.333333,0,0,0,12,1200,1897.171179,613.912928,0,12,"One-Off",4,406.75,0,0,136,0,0.835882368333333,3.09029357824502,"2"
"C12575",17.896575,0.909091,265.97,0,265.97,0,1,0,0.916667,0,0,14,1000,224.528678,120.554003,0.545455,12,"Installment",12,22.1641666666667,0,0,19,0,0.017896575,1.86247384916783,"3"
"C12577",236.507753,1,2692.65,2072.32,620.33,0,1,1,0.583333,0,0,45,1500,2375.560677,178.352824,1,12,"Both Purchases",12,224.3875,0,0,60,0,0.157671835333333,13.3194452642925,"3"
"C12578",1132.282217,1,0,0,0,68.520455,0,0,0,0.083333,1,0,1200,281.613657,240.366583,0,12,"Cash Advance",0,0,1,68.520455,0,69,0.943568514166667,1.17160070041849,"2"
"C12579",247.857188,0.454545,0,0,0,872.983058,0,0,0,0.333333,10,0,1200,253.663706,260.21665,0,12,"Cash Advance",0,0,4,218.2457645,0,87,0.206547656666667,0.974817353155534,"1"
"C12581",1373.252757,1,0,0,0,79.435812,0,0,0,0.166667,3,0,1500,303.776791,466.08332,0,12,"Cash Advance",0,0,2,39.717906,0,26,0.915501838,0.65176499128954,"2"
"C12582",71.542751,1,561.38,0,561.38,0,1,0,1,0,0,32,1500,482.868194,168.926878,0.416667,12,"Installment",12,46.7816666666667,0,0,18,0,0.0476951673333333,2.85844502495334,"3"
"C12583",0,0,609,0,609,0,1,0,1,0,0,12,2500,893.429001,30.9720703937095,0,12,"Installment",12,50.75,0,0,51,0,0,28.8462795558368,"1"
"C12584",147.418569,0.181818,1074,1074,0,0,0.083333,0.083333,0,0,0,2,5500,0,84.9804222199218,0,12,"One-Off",1,1074,0,0,537,0,0.0268033761818182,0,"1"
"C12585",774.645244,1,190.54,0,190.54,2467.204866,0.416667,0,0.333333,0.25,4,6,1200,2365.524893,423.0202,0.166667,12,"Installment",5,38.108,3,822.401622,32,617,0.645537703333333,5.59199038958423,"2"
"C12586",727.467671,1,420.88,0,420.88,429.481253,0.416667,0,0.333333,0.333333,4,7,4500,1190.41941,205.529399,0,12,"Installment",5,84.176,4,107.37031325,60,107,0.161659482444444,5.79196657895156,"2"
"C12587",1115.208504,1,30,30,0,1484.671104,0.083333,0.083333,0,0.416667,11,1,1500,1839.908719,570.913732,0.083333,12,"One-Off",1,30,5,296.9342208,30,135,0.743472336,3.22274385055429,"2"
"C12591",752.485849,0.727273,0,0,0,1075.239192,0,0,0,0.083333,4,0,1200,1321.798347,145.445603,0,12,"Cash Advance",0,0,1,1075.239192,0,269,0.627071540833333,9.08792235541146,"2"
"C12592",537.491488,1,1672.99,972.01,700.98,0,0.583333,0.416667,0.416667,0,0,25,1600,1306.526458,968.817429,0.25,12,"Both Purchases",7,238.998571428571,0,0,67,0,0.33593218,1.34857860613488,"3"
"C12594",11.269672,0.636364,248.31,0,248.31,0,0.416667,0,0.416667,0,0,10,9500,36.844388,66.224535,0,12,"Installment",5,49.662,0,0,25,0,0.00118628126315789,0.556355556139428,"1"
"C12595",50.006512,0.454545,701.25,0,701.25,0,0.333333,0,0.25,0,0,5,3500,1834.431851,132.939468,1,12,"Installment",4,175.3125,0,0,140,0,0.0142875748571429,13.7990009934446,"1"
"C12598",952.379745,1,481.75,431.75,50,0,0.833333,0.666667,0.416667,0,0,20,1200,449.280028,273.503587,0,12,"Both Purchases",10,48.175,0,0,24,0,0.7936497875,1.64268422556374,"2"
"C12599",160.681189,0.909091,993.5,896,97.5,0,0.333333,0.166667,0.166667,0,0,9,6500,980.963861,140.519148,0.090909,12,"Both Purchases",4,248.375,0,0,110,0,0.0247201829230769,6.9809977854406,"3"
"C12600",3461.183622,1,200,200,0,108.408059,0.083333,0.083333,0,0.083333,1,1,3500,1322.74089,3419.12662,0,12,"One-Off",1,200,1,108.408059,200,108,0.988909606285714,0.386865137506958,"2"
"C12601",232.638142,1,3161.02,2012.38,1148.64,0,1,0.583333,1,0,0,22,7000,2608.402427,156.424862,0.4,12,"Both Purchases",12,263.418333333333,0,0,144,0,0.0332340202857143,16.6751141324325,"3"
"C12602",126.134681,1,1197.12,1197.12,0,0,1,1,0,0,0,12,9000,936.326494,180.002457,0.454545,12,"One-Off",12,99.76,0,0,100,0,0.0140149645555556,5.20174285176563,"3"
"C12603",1958.649839,0.857143,1759.46,1759.46,0,3240.789709,0.571429,0.571429,0,0.857143,16,11,7000,226.879675,415.235431,0,7,"One-Off",4,439.865,6,540.131618166667,160,203,0.279807119857143,0.546388044135858,"2"
"C12604",24.099873,1,294,0,294,0,1,0,1,0,0,12,5000,303.409519,185.055438,0.666667,12,"Installment",12,24.5,0,0,24,0,0.0048199746,1.63956013548762,"3"
"C12605",4424.767314,0.833333,0,0,0,7013.528326,0,0,0,0.666667,13,0,7000,864.1411,983.378772,0,6,"Cash Advance",0,0,4,1753.3820815,0,540,0.632109616285714,0.878746953467895,"2"
"C12606",2297.708974,1,0,0,0,797.536774,0,0,0,0.083333,2,0,3000,893.62955,469.990207,0,12,"Cash Advance",0,0,1,797.536774,0,399,0.765902991333333,1.90137908554337,"2"
"C12607",1667.269812,1,86.69,86.69,0,715.747319,0.083333,0.083333,0,0.083333,2,1,5500,313.750208,351.085178,0,12,"One-Off",1,86.69,1,715.747319,87,358,0.303139965818182,0.893658370277312,"2"
"C12608",74.254958,1,952.16,463.04,489.12,0,1,0.916667,0.583333,0,0,24,7000,913.302873,174.963013,1,12,"Both Purchases",12,79.3466666666667,0,0,40,0,0.0106078511428571,5.21997682447318,"3"
"C12609",9.526312,0.545455,92.02,0,92.02,0,0.5,0,0.5,0,0,6,1600,100.915736,82.436727,0.5,12,"Installment",6,15.3366666666667,0,0,15,0,0.005953945,1.22415990630002,"1"
"C12610",95.853493,0.545455,796.9,0,796.9,0,0.75,0,0.75,0,0,9,1950,1475.770687,160.568063,0.222222,12,"Installment",9,88.5444444444444,0,0,89,0,0.0491556374358974,9.1909353543114,"1"
"C12611",772.206384,1,1319.19,1296.69,22.5,1581.026455,0.666667,0.666667,0.083333,0.333333,6,27,1200,2853.125011,528.790549,0.166667,12,"All Three",8,164.89875,4,395.25661375,49,264,0.64350532,5.39556733076181,"2"
"C12612",533.163378,0.909091,0,0,0,930.378581,0,0,0,0.166667,2,0,1800,1753.60425,206.790234,0.111111,12,"Cash Advance",0,0,2,465.1892905,0,465,0.296201876666667,8.48011154143769,"2"
"C12613",66.65712,1,585.87,585.87,0,0,1,1,0,0,0,12,10000,570.478919,182.613309,1,12,"One-Off",12,48.8225,0,0,49,0,0.006665712,3.12397230039789,"3"
"C12615",1630.676858,1,0,0,0,275.166058,0,0,0,0.090909,1,0,1950,558.164261,495.630406,0,11,"Cash Advance",0,0,1,275.166058,0,275,0.836244542564103,1.12617033628885,"2"
"C12616",2384.257016,1,0,0,0,99.110887,0,0,0,0.166667,2,0,2500,564.37975,847.079637,0,12,"Cash Advance",0,0,2,49.5554435,0,50,0.9537028064,0.666265278196033,"2"
"C12617",25.706551,0.909091,133.86,0,133.86,0,0.333333,0,0.25,0,0,6,9500,148.214416,167.952263,0.222222,12,"Installment",4,33.465,0,0,22,0,0.00270595273684211,0.882479422143898,"3"
"C12618",956.303408,0.857143,1451.5,1451.5,0,0,0.571429,0.571429,0,0,0,54,1200,210.435488,886.458108,0,7,"One-Off",4,362.875,0,0,27,0,0.796919506666667,0.237389094984734,"2"
"C12619",40.627614,1,528.08,528.08,0,0,1,1,0,0,0,16,2000,384.322913,174.894699,0.333333,12,"One-Off",12,44.0066666666667,0,0,33,0,0.020313807,2.19745318295782,"3"
"C12621",1822.259235,1,0,0,0,1672.653551,0,0,0,0.25,4,0,2500,589.389711,428.293387,0,12,"Cash Advance",0,0,3,557.551183666667,0,418,0.728903694,1.37613544567757,"2"
"C12622",4936.913341,1,407.81,351.81,56,2790.468488,0.333333,0.25,0.083333,0.333333,7,4,5000,2189.546633,2473.447437,0,12,"All Three",4,101.9525,4,697.617122,102,399,0.9873826682,0.885220603537733,"2"
"C12623",93.964086,1,815.34,149.04,666.3,0,0.916667,0.25,0.75,0,0,14,2500,361.786239,125.693866,0.3,12,"Both Purchases",11,74.1218181818182,0,0,58,0,0.0375856344,2.87831260596281,"3"
"C12625",680.889818,1,2445.24,2253.76,191.48,0,1,1,0.333333,0,0,36,3400,2082.619124,192.20043,0,12,"Both Purchases",12,203.77,0,0,68,0,0.200261711176471,10.8356631876422,"3"
"C12626",2177.338711,1,0,0,0,430.534073,0,0,0,0.083333,2,0,2500,943.909555,663.690608,0,12,"Cash Advance",0,0,1,430.534073,0,215,0.8709354844,1.42221321745749,"2"
"C12627",1055.833418,1,351.54,61.54,290,0,1,0.083333,0.916667,0,0,13,3000,585.022975,251.539573,0,12,"Both Purchases",12,29.295,0,0,27,0,0.351944472666667,2.32576913454489,"3"
"C12630",1061.394006,1,0,0,0,320.869981,0,0,0,0.333333,8,0,8500,273.383468,319.905806,0,12,"Cash Advance",0,0,4,80.21749525,0,40,0.124869883058824,0.854574886959069,"2"
"C12631",8.187263,0.111111,0,0,0,793.848237,0,0,0,0.111111,1,0,1350,0,99.7654405295332,0,9,"Cash Advance",0,0,1,793.848237,0,794,0.00606463925925926,0,"1"
"C12632",126.018616,1,1218.24,0,1218.24,0,1,0,1,0,0,18,5000,1040.640647,153.824693,0.272727,12,"Installment",12,101.52,0,0,68,0,0.0252037232,6.76510790761013,"3"
"C12633",462.598215,1,1319.26,1319.26,0,0,0.083333,0.083333,0,0,0,1,3500,98.018318,281.813294,0,12,"One-Off",1,1319.26,0,0,1319,0,0.132170918571429,0.347812967261935,"3"
"C12636",1581.742203,1,0,0,0,335.348071,0,0,0,0.166667,2,0,1800,463.88804,448.969242,0,12,"Cash Advance",0,0,2,167.6740355,0,168,0.878745668333333,1.03322899790093,"2"
"C12637",1026.201421,1,0,0,0,244.88819,0,0,0,0.166667,2,0,1200,440.519737,320.383825,0,12,"Cash Advance",0,0,2,122.444095,0,122,0.855167850833333,1.3749749601123,"2"
